url,title,platform,institution,subject,language,keywords,totalReviewCount,totalReviewValue,time,timeReviewCount,timeReviewValue
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,8,4,20
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,9,11,54
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,10,5,24
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,11,4,19
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,12,1,5
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,13,4,19
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,14,4,18.5
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,15,5,25
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,16,2,9
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,17,3,14
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,18,3,14
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,19,5,24
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,20,5,24
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,21,1,5
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,22,6,26
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,23,1,4
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,24,2,10
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,25,4,19.5
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,26,2,9.5
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,27,3,14
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,28,8,37
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,29,2,10
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,30,2,10
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,31,11,53
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,32,12,57
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,33,12,56
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,34,17,77
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,35,7,34
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,36,9,43
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,37,12,57
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,38,15,70
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,39,12,59
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,40,5,25
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Coursera,Stanford University,Artificial Intelligence,English,"machine,neural,regression,linear,logistic",202,4.75,41,3,14
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,20,1,5
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,27,1,3
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,29,1,5
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,30,1,5
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,31,2,9
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,32,1,5
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,34,1,3
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,36,1,5
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,37,4,19
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,38,5,23
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,University of Michigan,Sociology,English,"models,section,tipping,randomness,model",19,4.5789475,40,1,5
https://www.class-central.com/mooc/305/coursera-software-as-a-service,Software as a Service,Coursera,"University of California, Berkeley",Web Development,English,"discuss,examine,identify,list,recognize",1,2,37,1,2
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,8,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,9,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,10,2,9.5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,12,6,28
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,13,2,8.5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,14,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,15,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,17,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,20,2,10
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,21,1,4
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,22,3,14
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,23,3,15
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,24,3,14
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,25,2,10
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,27,2,10
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,28,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,29,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,30,3,15
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,31,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,32,3,14
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,33,6,29
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,34,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,35,1,4
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,36,4,20
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,37,1,5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,38,2,10
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,Stanford University,Theoretical Computer Science,English,"algorithms,bigoh,heaps,quicksort,conquer",56,4.821429,39,1,5
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,28,2,10
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,30,1,5
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,32,2,9
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,33,5,20
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,34,1,4
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,35,2,10
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,36,1,5
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,37,2,9
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,38,2,10
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,40,1,5
https://www.class-central.com/mooc/616/coursera-cryptography-i,Cryptography I,Coursera,Stanford University,Theoretical Computer Science,English,"encryption,publickey,ciphers,crypto,integrity",21,4.6190476,41,2,10
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,9,2,8.5
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,13,1,2.5
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,14,1,5
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,19,2,9
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,21,2,8
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,22,1,4.5
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,26,1,4
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,27,1,4
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,29,1,4.5
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,31,1,4
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,33,2,8
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,34,2,10
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,35,1,5
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,38,1,4
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,40,1,3
https://www.class-central.com/mooc/376/coursera-automata,Automata,Coursera,Stanford University,Theoretical Computer Science,English,"automata,proofs,contextfree,regular,intractable",21,4.2380953,41,1,5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,9,1,4
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,10,3,14
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,14,2,10
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,16,1,5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,17,1,4
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,18,1,5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,19,2,7.5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,22,1,5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,23,1,3
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,25,1,2.5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,31,1,4
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,34,1,5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,38,1,4
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,40,1,5
https://www.class-central.com/mooc/328/coursera-compilers,Compilers,Coursera,Stanford University,Computer Science,English,"compilers,programming,languages,compiler,result",19,4.368421,41,1,5
https://www.class-central.com/mooc/357/coursera-software-engineering-for-saas,Software Engineering for SaaS,Coursera,"University of California, Berkeley",Web Development,English,"discuss,examine,identify,list,recognize",1,4,33,1,4
https://www.class-central.com/mooc/306/coursera-human-computer-interaction,Human-Computer Interaction,Coursera,"University of California, San Diego",Design & Creativity,English,"design,prototyping,excellent,interfaces,web",3,4.6666665,26,1,5
https://www.class-central.com/mooc/306/coursera-human-computer-interaction,Human-Computer Interaction,Coursera,"University of California, San Diego",Design & Creativity,English,"design,prototyping,excellent,interfaces,web",3,4.6666665,33,1,4
https://www.class-central.com/mooc/306/coursera-human-computer-interaction,Human-Computer Interaction,Coursera,"University of California, San Diego",Design & Creativity,English,"design,prototyping,excellent,interfaces,web",3,4.6666665,35,1,5
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,Introduction to Finance,Coursera,University of Michigan,Finance,English,"mooc,specialization,enrolled,september,valuation",13,3.6923077,26,1,3
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,Introduction to Finance,Coursera,University of Michigan,Finance,English,"mooc,specialization,enrolled,september,valuation",13,3.6923077,28,1,1
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,Introduction to Finance,Coursera,University of Michigan,Finance,English,"mooc,specialization,enrolled,september,valuation",13,3.6923077,31,3,8
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,Introduction to Finance,Coursera,University of Michigan,Finance,English,"mooc,specialization,enrolled,september,valuation",13,3.6923077,32,1,5
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,Introduction to Finance,Coursera,University of Michigan,Finance,English,"mooc,specialization,enrolled,september,valuation",13,3.6923077,33,3,14
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,Introduction to Finance,Coursera,University of Michigan,Finance,English,"mooc,specialization,enrolled,september,valuation",13,3.6923077,34,2,7
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,Introduction to Finance,Coursera,University of Michigan,Finance,English,"mooc,specialization,enrolled,september,valuation",13,3.6923077,35,2,10
https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security,"Internet History, Technology, and Security",Coursera,University of Michigan,Computer Science,English,"web,internet,layer,network,internetwork",11,4.5454545,22,1,5
https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security,"Internet History, Technology, and Security",Coursera,University of Michigan,Computer Science,English,"web,internet,layer,network,internetwork",11,4.5454545,30,1,4
https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security,"Internet History, Technology, and Security",Coursera,University of Michigan,Computer Science,English,"web,internet,layer,network,internetwork",11,4.5454545,31,2,10
https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security,"Internet History, Technology, and Security",Coursera,University of Michigan,Computer Science,English,"web,internet,layer,network,internetwork",11,4.5454545,32,1,4
https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security,"Internet History, Technology, and Security",Coursera,University of Michigan,Computer Science,English,"web,internet,layer,network,internetwork",11,4.5454545,33,3,15
https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security,"Internet History, Technology, and Security",Coursera,University of Michigan,Computer Science,English,"web,internet,layer,network,internetwork",11,4.5454545,34,3,12
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,28,1,5
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,29,1,4
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,31,3,14
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,32,2,9
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,35,1,5
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,36,4,19
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,37,5,22
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,38,3,13
https://www.class-central.com/mooc/343/coursera-gamification,Gamification,Coursera,University of Pennsylvania,Design & Creativity,English,"gamification,game,games,design,nongame",21,4.571429,39,1,5
https://www.class-central.com/mooc/434/coursera-introduction-to-sustainability,Introduction to Sustainability,Coursera,University of Illinois at Urbana-Champaign,Environmental Science,English,"sustainability,water,climate,energy,environmental",4,4,31,3,11
https://www.class-central.com/mooc/434/coursera-introduction-to-sustainability,Introduction to Sustainability,Coursera,University of Illinois at Urbana-Champaign,Environmental Science,English,"sustainability,water,climate,energy,environmental",4,4,32,1,5
https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,Web Intelligence and Big Data,Coursera,IIT (Indian Institute of Technology Delhi),Data Science and Big Data,English,"mapreduce,delhi,fall,sentiment,mining",44,3.715909,9,10,39
https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,Web Intelligence and Big Data,Coursera,IIT (Indian Institute of Technology Delhi),Data Science and Big Data,English,"mapreduce,delhi,fall,sentiment,mining",44,3.715909,11,1,5
https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,Web Intelligence and Big Data,Coursera,IIT (Indian Institute of Technology Delhi),Data Science and Big Data,English,"mapreduce,delhi,fall,sentiment,mining",44,3.715909,13,1,3.5
https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,Web Intelligence and Big Data,Coursera,IIT (Indian Institute of Technology Delhi),Data Science and Big Data,English,"mapreduce,delhi,fall,sentiment,mining",44,3.715909,14,14,53.5
https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,Web Intelligence and Big Data,Coursera,IIT (Indian Institute of Technology Delhi),Data Science and Big Data,English,"mapreduce,delhi,fall,sentiment,mining",44,3.715909,15,2,6
https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,Web Intelligence and Big Data,Coursera,IIT (Indian Institute of Technology Delhi),Data Science and Big Data,English,"mapreduce,delhi,fall,sentiment,mining",44,3.715909,17,1,4.5
